,business_id,stars_of_business,AVG_stars_category,                                    AVG_stars_category_round,categories,latitude,longitude,PriceRange
4614,4T6o8B6shDYGNAGQuGSTcQ,3.0,3.2826009922,3.5,Fast Food,33.6096727,-112.3559249,1.0
4615,bqktAhYfTOXp8lNwghu1BQ,2.0,3.2826009922,3.5,Fast Food,33.4217141,-111.8937627,1.0
4616,TSg3URWOZ_I8vZGajxQ_6g,4.5,3.71693633128,3.5,American,33.5089836,-112.0339775,2.0
4617,onwUqByAIhtkyJsEITV5lQ,3.5,3.71693633128,3.5,American,33.4145111263,-111.927192103,1.0
4618,z3yFuLVrmH-3RJruPEMYKw,4.5,3.85423556347,4.0,Delis,33.4743712,-111.927001,2.0
4619,lsF6bbPFM7USmiSIyOaCXA,4.0,3.71693633128,3.5,American,33.3360124073,-111.859687015,2.0
4620,igD5We_87JFrtaaR7bh_Xg,3.5,3.82181004157,4.0,Italian,33.6308568,-112.0309244,2.0
4621,lvPuhaXpTayf89Ki4ljxmg,3.5,3.71693633128,3.5,American,33.6104172,-112.1353272,2.0
4622,vKSyuGH08YJuJYbP3o_PXw,1.5,3.1048459737,3.0,Chicken Wings,33.611,-112.135,2.0
4623,aO0t2iAKDISTjrFXJW8Drg,4.5,3.69719712054,3.5,Bars,33.480387,-112.154619,2.0
4624,o3UxKDqQVZ_8mlO1eZ7JIg,4.0,3.71693633128,3.5,American,33.4939612,-112.3581976,2.0
4625,0dORc6ckZw5HezR3BuSsqw,4.5,4.3629366489,4.5,Vegan,33.47014,-112.065474,2.0
4626,zOJdahdaaLz7DpfdIucslg,3.0,3.68550936056,3.5,Asian Fusion,33.666586,-112.203627,2.0
4627,HkSyssTd5_QNNeGI0-ltTg,3.5,3.9074243813,4.0,Halal,33.421881,-111.925474,2.0
4628,nUIkqgFimmLsB50WXVwTfg,4.0,3.57690228931,3.5,Burgers,33.5025088,-111.9290233,1.0
4629,lC-pXfTSiCGVQvaFlLn3iQ,3.0,3.57892219388,3.5,Sandwiches,33.465746333,-112.356631661,1.0
4630,KyLmGuB-EjpeliQO-Qu9Kw,3.5,3.57690228931,3.5,Burgers,33.6207336753,-111.875172043,1.0
4631,un3KC2gyMrSG6yqjVRctXg,4.0,3.71009169789,3.5,Japanese,33.334007,-111.8773823,2.0
4632,QeshiQMqnoWl_ndC6O2K-A,2.5,3.57690228931,3.5,Burgers,33.6367029,-112.1849365,1.0
4633,_a4jfQ1eJCzh4YF3v5sEOA,3.5,3.76805465192,4.0,Salad,33.3227291327,-111.720303297,1.0
4634,VXIkI9_EbDbYHeO9IzKjJg,4.5,3.6339869281,3.5,Mexican,33.4599088,-112.04608,1.0
4635,Uw3Mo5JSfAnxBLqX9AnbUQ,4.5,3.9655426491,4.0,Cafes,33.5578258123,-111.899043947,1.0
4636,0db71MbrvcJnyk71COCJBg,3.5,3.61826552747,3.5,Chinese,33.5108725,-112.1341823,2.0
4637,Yv_tRinWxlTvJ9Op3NmAUg,4.0,3.90542280151,4.0,Thai,33.2558641581,-111.638699197,1.0
4638,9-iaE233J-57BEpBFIpIuw,2.5,3.2826009922,3.5,Fast Food,33.5943341,-112.2211352,1.0
4639,9JsUxFmCRNW_0d1Ey8xD2A,2.5,3.2826009922,3.5,Fast Food,33.712247,-112.1052,1.0
4640,jqbrMBRsByyVBm8OoQ9dWA,3.5,3.71693633128,3.5,American,33.6817121,-112.1140301,2.0
4641,MIoY6xh7GAYFiw2tqiXOSw,2.5,3.67025617774,3.5,Pizza,33.069503,-112.047367,2.0
4642,dfi1I1sjJpZfRGXX7TTDjQ,3.5,3.1048459737,3.0,Chicken Wings,33.2514404963,-111.561826311,2.0
4643,faSdsW2s_SaVN0KTy-R2MQ,4.0,3.71693633128,3.5,American,33.4990815,-111.9251292,2.0
4644,2wl5C0RFlj32_FmyVKTPtg,2.5,3.2826009922,3.5,Fast Food,33.6104408,-111.7277051,2.0
4645,Lsgq7g1PKY3fVkuwixbNCA,3.0,3.71693633128,3.5,American,33.6534752,-112.1862605,1.0
4646,edhOKyKllE-gk9B2WQjHvw,3.0,3.75842852198,4.0,Barbeque,33.5815256,-112.1520175,2.0
4647,-0bUDim5OGuv8R0Qqq6J4A,2.0,3.92929464199,4.0,Breakfast & Brunch,33.5396894,-112.0991833,1.0
4648,3MzmlCCifvQJCUEfUpgUAQ,3.0,3.96373260145,4.0,Greek,33.3067372,-112.0537905,2.0
4649,TxxhWPMILH40JlZbX7KNHA,3.5,3.85423556347,4.0,Delis,33.5793844,-111.8871604,1.0
4650,Tvn4XCxJweM-SwjkWEDlZQ,4.0,3.96373260145,4.0,Greek,33.637069,-112.3560801,1.0
4651,2GIfUchYadO_ulge3B6nlA,4.0,3.76805465192,4.0,Salad,33.6097156,-111.926258,1.0
4652,JgyUh1fMQhFBq2GiWU9teA,4.0,3.71693633128,3.5,American,33.639353,-112.390488,2.0
4653,ZZlMGUiKZNiDyPLmra7RZQ,3.5,3.57892219388,3.5,Sandwiches,33.5119901,-111.9953788,1.0
4654,rUfhe6qibE1W-80PqDHZCw,4.5,4.14091192032,4.0,Gluten-Free,33.4259738171,-111.940346,1.0
4655,uevPN8zwJpBpnxRur1jUhw,4.0,3.6339869281,3.5,Mexican,33.4807458,-112.0006929,1.0
4656,VFRfBYycuieR56jZ6dgVeg,4.0,3.71693633128,3.5,American,33.3063743,-112.055068,1.0
4657,w96i8rUWqwWCQ469THDcSw,4.0,3.6339869281,3.5,Mexican,33.5242746383,-112.098773431,2.0
4658,0LBv0QQK9L6ArPkO4eXjJA,4.5,3.61826552747,3.5,Chinese,33.3777609,-112.0663223,1.0
4659,bLLYFwl3_CPRsquqUSoneA,4.0,3.57690228931,3.5,Burgers,33.3783069,-111.8611821,1.0
4660,mXIgCWuu6Thb2mXluEYYig,3.5,3.61826552747,3.5,Chinese,33.4516155,-112.0905491,2.0
4661,noLH_u4MJzfXYYHqcByjnA,3.5,3.58042446244,3.5,Irish,33.6111282077,-111.998512848,2.0
4662,VSf52mJkhZ7hRzFWT8WCMA,2.0,3.61826552747,3.5,Chinese,33.2817211,-111.7889754,1.0
4663,HPixSiN2eEx9cI-z3tQJSQ,2.5,3.82181004157,4.0,Italian,33.4228634,-111.9514297,
4664,FB8rHyZSWZareFx9-bXGEw,2.0,3.6339869281,3.5,Mexican,33.5809591,-112.2629047,2.0
4665,nUUYvBafHYH-O4Pht6lgsw,4.5,3.71693633128,3.5,American,33.3616325,-111.7896774,1.0
4666,IzuQ0So4XbdLrk36Oy_nmQ,3.5,3.6339869281,3.5,Mexican,32.8806983,-111.7376874,2.0
4667,SzUtb20AMaMa5u_AFbzX7w,3.0,3.96952380952,4.0,Filipino,33.383123,-111.964485,2.0
4668,cr5r9HQxZSudOeyeDTzVgg,1.5,3.1048459737,3.0,Chicken Wings,33.4357,-112.556,2.0
4669,rFgSvsgo0BWnS03NFgI7Sg,3.5,3.67025617774,3.5,Pizza,33.6406555176,-112.063682556,1.0
4670,PJMZjZ4xyx24VRIDU3q2sg,3.5,3.82181004157,4.0,Italian,33.5526592,-112.2583217,2.0
4671,YAOcIDOP0fPVrKD5wW03cg,2.0,3.2826009922,3.5,Fast Food,33.3016651,-111.8980181,
4672,8qnqBQVLez8Ymsv8j6ttKQ,4.5,3.70203665988,3.5,Indian,33.6227399,-111.8970917,2.0
4673,woihBX8gAaEDL4nWtao9dg,2.5,3.67025617774,3.5,Pizza,33.6359642,-112.2049198,2.0
4674,6tq-oJui3bsePoAFn6x-sQ,3.0,4.05773905997,4.0,Mediterranean,33.4228482774,-111.921341418,1.0
4675,GN9BLeYPyU1uh3hvAdY7mA,1.5,3.2826009922,3.5,Fast Food,33.5671829,-112.1680956,1.0
4676,rhN7xg5XzvRKvdAXE9lBtA,3.0,3.71693633128,3.5,American,33.568119,-112.2036292,2.0
4677,daybz5OrNiTuCrLv_ukYzg,3.5,4.24184782609,4.0,Creperies,33.5990432,-111.9812072,1.0
4678,__etvGuL2dh_a1LOT0gNYQ,3.5,3.71693633128,3.5,American,33.6400604,-111.9823835,1.0
4679,5WRpxAc9lvonVGfuX34hlw,4.5,3.84604904632,4.0,Cajun/Creole,33.4483771,-112.0740373,1.0
4680,eQnajQaCQUpW-lsEJlAtEA,1.5,3.2826009922,3.5,Fast Food,33.4372357,-111.744011,1.0
4681,Xsl-i1otDd3GXJEkkKJCaw,3.0,3.61826552747,3.5,Chinese,33.5003073,-112.0825192,1.0
4682,GfMRsE7rYqNyfC6wUYZkzA,4.0,3.92812219227,4.0,Hawaiian,33.6405013524,-112.187037211,1.0
4683,eYi7Ylx0srVaeCLnkeXyrQ,2.0,3.1048459737,3.0,Chicken Wings,33.3786801,-111.9238548,1.0
4684,P9WzK3sbkd0qLhJmXRkfaA,4.0,3.4389031266,3.5,Buffets,33.3362723,-111.8219235,2.0
4685,usFRiWAy6rlqskSTPPxrwg,1.5,3.71693633128,3.5,American,33.3782141,-111.936102,
4686,urrL01OBJDVuKiZ_GvT-EA,3.0,3.92929464199,4.0,Breakfast & Brunch,33.3946786,-111.8994534,2.0
4687,aeylHhet5Sfqe9uMrD9IhQ,4.0,3.57892219388,3.5,Sandwiches,33.2995204405,-111.743257284,1.0
4688,-0HGqwlfw3I8nkJyMHxAsQ,2.5,3.57690228931,3.5,Burgers,33.331156,-111.981475,1.0
4689,XDRcYU48w79v_U9kwPNC-Q,3.5,3.75842852198,4.0,Barbeque,33.2996985,-111.7438168,2.0
4690,lJcXm5UJ2yAGcX6hUN2kfg,2.5,3.57690228931,3.5,Burgers,33.3779491,-111.9639459,1.0
4691,E6HzAdx2vyZVyuNoa4-Xaw,4.0,3.6339869281,3.5,Mexican,33.4224488,-111.8644487,1.0
4692,Lbue8gqRiBPEnA7g7H1qdw,4.0,3.82181004157,4.0,Italian,33.6780427039,-111.978699265,2.0
4693,kaeF6dd_f_Hd7raszKWAWg,4.0,3.90542280151,4.0,Thai,33.3644907,-111.7876346,2.0
4694,HtCBdg3ItYV5NoeGpm4mjw,2.0,3.1048459737,3.0,Chicken Wings,33.2198,-111.567,1.0
4695,aJfqFfBvVfPimdqf7D471g,3.0,3.71009169789,3.5,Japanese,33.610347,-111.9764375,2.0
4696,Fy94rZs9B_XS6YRCRjYIjA,3.0,3.57690228931,3.5,Burgers,33.2363123,-111.7899927,2.0
4697,Dq6NZW66eTf-WjhT7MlvUw,4.0,3.6339869281,3.5,Mexican,33.3602435,-111.7901059,1.0
4698,6SK2ynATxC8hc37QuQQHwQ,4.0,3.68550936056,3.5,Asian Fusion,33.6099946,-111.9266533,1.0
4699,QXkaBhCNyT95_smOYqnl8A,3.5,3.2826009922,3.5,Fast Food,33.2985655,-111.8775871,1.0
4700,U4DLbBnhm_T-rnQvXdvYQw,2.5,3.6339869281,3.5,Mexican,33.393095,-111.819625,1.0
4701,pfYXB7wZEWcyJ7t1ha9ePQ,4.0,3.92929464199,4.0,Breakfast & Brunch,33.65379,-112.23381,1.0
4702,BrhWp_b0x-17kTUyF-9vCQ,3.5,3.71009169789,3.5,Japanese,33.3851649416,-111.687144488,1.0
4703,84FqEj70SuGW22I2l6SxdQ,3.0,3.67025617774,3.5,Pizza,33.800185,-112.1281334,2.0
4704,3e00b3ic-7J7TcSklYVauw,4.0,3.61826552747,3.5,Chinese,33.5838313,-111.9786204,1.0
4705,QCxXYA13PtkD3wec47_r8Q,3.5,3.71693633128,3.5,American,33.6228432,-111.9253506,2.0
4706,9YUe5J_cPCBo_mL7-z9HCQ,3.5,3.6339869281,3.5,Mexican,33.4241272,-111.9405173,2.0
4707,0ONypOKIhttBz9IJzBE8jg,3.5,3.61342062193,3.5,Steakhouses,33.3185006589,-111.968058426,3.0
4708,z-vuSxK4jQvRBdsk4lFCAw,4.0,3.57690228931,3.5,Burgers,33.5868352,-111.925891,2.0
4709,tw96kuL9L7vmAMT7wAlllg,2.5,3.75842852198,4.0,Barbeque,33.494997,-112.045639,2.0
4710,STsVTD0Q-UCkEswkYhhnSQ,2.5,3.82181004157,4.0,Italian,33.2774461,-111.7906859,1.0
4711,WBDFE5PtCeL6x2YQRskZnA,3.0,3.1048459737,3.0,Chicken Wings,33.6096458,-112.1343297,1.0
4712,AhpzPZH3b0PGT9mVoLCQDg,3.5,3.68550936056,3.5,Asian Fusion,33.4329265,-111.9055755,2.0
4713,5SS69rC8XWvdlD1OHifEEQ,4.5,4.36241610738,4.5,Polish,33.4071624168,-111.910356573,2.0
4714,aastrx4llH7kBL97DWfsXA,3.5,3.67025617774,3.5,Pizza,33.3480616,-111.9820214,1.0
4715,tdeHd2AVYlEnz9F1UGb84Q,4.0,3.71693633128,3.5,American,33.492914,-111.933566,2.0
4716,ta5o3_sT1o2AcP0imkjYjA,4.0,3.6339869281,3.5,Mexican,33.5810883,-112.2404974,1.0
4717,sspvIv6br3Vto2s5JkeiMw,1.5,3.71693633128,3.5,American,33.45,-112.07,2.0
4718,_gXpjRIjb5fv5f5IVGXvsw,3.5,3.2826009922,3.5,Fast Food,33.466688,-111.987753,1.0
4719,Z8rpy16qv2uzZsNHm7N9cg,2.5,3.57690228931,3.5,Burgers,33.5079533,-112.2734079,1.0
4720,3rqoxOasrRKxNubxjLSElA,4.5,3.90542280151,4.0,Thai,33.492888,-112.2858577,2.0
4721,N2RtQLz2TiTpaMJoDoUpeA,3.5,3.71009169789,3.5,Japanese,33.4223065921,-111.925790447,2.0
4722,edb5OXaWJBl1zdGIS_0JYw,2.0,3.57690228931,3.5,Burgers,33.6820820801,-112.239718646,
4723,s9D-UVxljO05xWTI33MjnA,1.5,3.1048459737,3.0,Chicken Wings,33.315,-111.841,1.0
4724,22K8kQzK4UtLwQAwOCf0MA,1.5,3.85423556347,4.0,Delis,33.4444355,-111.9558525,1.0
4725,YldXB1hRpnE1CWLF3mvgpQ,4.5,3.82181004157,4.0,Italian,33.5378713137,-112.055160999,2.0
4726,7L1nTusLqkuOwGdDAa1new,3.5,3.82181004157,4.0,Italian,33.587042,-111.83469,2.0
4727,vBDVxjMtXzZ8GUhV-1L3Jw,3.0,2.90573152338,3.0,Tex-Mex,33.6026904795,-111.979205822,2.0
4728,JLnK5f6Y-YFWI2N2DBrKXw,4.5,2.94617563739,3.0,['Restaurants'],33.413158,-111.875779,2.0
4729,1LSxfyNIUFbQb-Ej0FDGTw,3.0,3.71693633128,3.5,American,33.5802038,-112.1249708,2.0
4730,rvHy0q0Gnqxy3G87BNluaQ,3.0,3.82181004157,4.0,Italian,33.638197,-112.3625581,2.0
4731,VbyyRLpKpdo3uerbqRT5XA,4.0,3.71693633128,3.5,American,33.5093465847,-112.011749018,2.0
4732,4FwGN_7Qu0q45E-0C4McPA,2.0,3.2826009922,3.5,Fast Food,33.49332,-112.29152,1.0
4733,mQ6_slsCd8-c8WFNtESnqw,2.0,3.6339869281,3.5,Mexican,33.4078253,-111.9578506,1.0
4734,arKckMf7lGNYjXjKo6DXcA,4.0,3.82181004157,4.0,Italian,33.6103275,-112.2213233,
4735,EneQ2TuQVobd-Qo0jU1GFQ,4.0,3.70203665988,3.5,Indian,33.391115624,-112.167866224,2.0
4736,CIgXglXMtnjjbgG6i0BKJg,2.5,3.2826009922,3.5,Fast Food,33.6391219,-112.3548124,1.0
4737,DEqR3iOpoxw017j_AhbWFQ,4.0,3.6339869281,3.5,Mexican,33.3197244,-111.8901747,1.0
4738,dcd3C1gWv-vVdQ9XYV8Ubw,4.0,3.67025617774,3.5,Pizza,33.4937779,-111.9264692,2.0
4739,5GpvSL1tlAjpgdJKZ5eLpg,3.5,3.71693633128,3.5,American,33.4673054,-112.2211163,2.0
4740,M7_QFTqkVSiLPogtozsk_A,4.0,3.1048459737,3.0,Chicken Wings,33.2822855,-111.6861803,2.0
4741,j0cSJ3AX6bKM9MmwQOSy1A,2.0,3.2826009922,3.5,Fast Food,33.392073,-112.082285,1.0
4742,WYk91WPklqRWuk9z9DsPDw,3.0,3.6339869281,3.5,Mexican,33.4483266,-112.0735793,1.0
4743,CTDMz7Vy9uLyGUNYWhFX4g,2.0,3.2826009922,3.5,Fast Food,33.2612119,-111.8571433,1.0
4744,iDYzGVIF1TDWdjHNgNjCVw,3.5,3.6339869281,3.5,Mexican,33.4765513,-111.9265889,2.0
4745,C3MQnvOoN8DvIOoIFlL_1Q,4.5,3.61826552747,3.5,Chinese,33.4866217,-112.3657711,1.0
4746,TJFdh4tXS5RUXZfMf0XRIg,4.5,3.68550936056,3.5,Asian Fusion,33.6839914013,-112.104022082,1.0
4747,oMGLTTo2Tdizl6eo1EWOnQ,2.5,3.84604904632,4.0,Cajun/Creole,33.498724,-111.922841,1.0
4748,sbnCG3-CouwIu0jsApfCsQ,2.5,3.71693633128,3.5,American,33.6416975,-112.2255713,2.0
4749,FPboZrUMSNYE4Yy_0fX-Ug,3.5,3.92929464199,4.0,Breakfast & Brunch,33.4486664456,-111.926933522,1.0
4750,8CH5YbC0kbL1Knioh1GJcA,4.0,3.6339869281,3.5,Mexican,33.5539281314,-112.169851921,1.0
4751,EuNV8_SReV_3KeET2Ums6A,3.0,3.2826009922,3.5,Fast Food,33.4891917,-111.9272931,1.0
4752,czhraO8_Zs3ewkdZtVwTIA,4.0,3.82181004157,4.0,Italian,33.5746442,-111.8612171,2.0
4753,ynM0I2FmEM54ZDqlikWRpg,3.5,3.96373260145,4.0,Greek,33.3468278,-111.8770526,1.0
4754,J2vlvmOvgVmCy0GdNqJN8Q,4.0,3.82181004157,4.0,Italian,33.5960283,-112.2398406,1.0
4755,azLb_kP6VHKSF0dMTfc3rA,3.5,3.85423556347,4.0,Delis,33.6416092,-111.9834803,1.0
4756,u_w4pMQ306HUjAOD_n4GWQ,4.5,4.14091192032,4.0,Gluten-Free,33.4237298,-111.9396558,2.0
4757,kIco4kv-FHT6QqdkDQ2cow,3.0,3.71693633128,3.5,American,33.4797345,-111.909476,1.0
4758,s_rPbgLOpWDgulVn9wd7GQ,2.5,3.6339869281,3.5,Mexican,33.3485028,-111.9837827,1.0
4759,d87fxJ47AzTlREZCnUmaFA,4.5,3.9655426491,4.0,Cafes,33.6133,-112.1677843,1.0
4760,DIYHTgM-YGKWOWLzQ4XVhA,4.0,3.82181004157,4.0,Italian,33.5820709,-112.0114578,2.0
4761,vIDQO_9Ytf10vEndDOih8Q,4.5,3.92812219227,4.0,Hawaiian,33.3607307,-111.8598336,1.0
4762,w0LEl5jn9oNY7wPG1svPZg,3.5,3.71009169789,3.5,Japanese,33.315599222,-111.968887746,
4763,g4Q-iUu-iszBXfK9T265cA,3.5,3.67025617774,3.5,Pizza,33.2641681,-111.8589998,2.0
4764,z6vO1HR8L2iW4avr610XKw,3.0,3.71693633128,3.5,American,33.4943303,-111.9242893,2.0
4765,-6n29ZcBHteJ9eEexoRQ7g,4.0,3.82181004157,4.0,Italian,33.725968,-111.855946,4.0
4766,-I2-9X1hbqTUH3XwvPMJjA,2.5,3.1048459737,3.0,Chicken Wings,33.3267235,-111.8420609,1.0
4767,QIFitAI_oB1zye5mGo5DjQ,3.5,3.71693633128,3.5,American,33.5388564,-112.0982354,1.0
4768,0F4YI5iE5CDzeQ4_ixIFDQ,3.0,3.67025617774,3.5,Pizza,33.537211181,-112.169178952,
4769,WfCqK14lbTLRDgjMNDEa_g,2.5,3.4389031266,3.5,Buffets,33.3773976,-111.9082758,2.0
4770,urxxK26xFoTky9f1ba4uNw,3.5,3.2826009922,3.5,Fast Food,33.5822338,-112.1684105,2.0
4771,EWMwV5V9BxNs_U6nNVMeqw,4.0,3.71693633128,3.5,American,33.4916953,-112.0734977,2.0
4772,On_3zLdujQdvDbBYUirNWw,4.0,3.82181004157,4.0,Italian,33.5088652466,-111.925004125,2.0
4773,T6hYDhIZAzPW98_OEbqOSw,4.0,3.71693633128,3.5,American,33.4154878,-111.5531361,2.0
4774,sDozh6iTylTJD26d7xcgGw,3.5,3.71693633128,3.5,American,33.4267462,-111.9408348,2.0
4775,AsX-6ECbV83zGJLUVMre9w,4.0,3.90542280151,4.0,Thai,33.4919622,-112.3327748,2.0
4776,QSJjqVXMJ9WfjyntNEUQFw,3.0,3.2826009922,3.5,Fast Food,33.563109,-112.065078,1.0
4777,7kCrDBexvE7ykkO978uxFA,2.0,3.71693633128,3.5,American,33.4341599,-112.5583833,1.0
4778,dVRRT0zVk8eFNx0Wv6gMmg,3.0,3.71693633128,3.5,American,33.6677378,-112.1240657,2.0
4779,qezyx-byMTupS_Guta0x6g,4.0,3.70203665988,3.5,Indian,33.3777544,-111.859699,1.0
4780,j5HLcBru7FEirYJPbKFVWA,4.0,3.57892219388,3.5,Sandwiches,33.6009221527,-111.978694484,2.0
4781,kYkuqU9wJS01L8q4d2nTTg,2.0,3.71693633128,3.5,American,33.621505,-111.897898,2.0
4782,2q1JLqJ7IIYXONhOKJKoGA,2.5,3.4389031266,3.5,Buffets,33.524008,-112.091192,2.0
4783,oHwkJgs5Fi0HuUISgtz_Gw,3.0,3.92929464199,4.0,Breakfast & Brunch,33.455863,-112.072167,1.0
4784,k8JnZBspVOI8kLcQek-Chw,4.0,3.82181004157,4.0,Italian,33.4951157,-111.9967663,1.0
4785,F11TZZvhDSwaZ0dahMFtuw,1.5,3.68550936056,3.5,Asian Fusion,33.5095818,-112.339323,
4786,eFIwRnbZpToIwWOYWWJ7nA,4.0,3.75842852198,4.0,Barbeque,33.6370782164,-112.274331692,1.0
4787,3ewMJEnQmtmMYp9hyT690w,4.0,3.67025617774,3.5,Pizza,33.5812095,-111.9278344,2.0
4788,kG_-Ce7HH_RH2Rmcp3GMvw,3.5,3.83805923125,4.0,Seafood,33.380515,-111.788963,
4789,S25ttNUduO3JwFjTL5cUxg,3.5,3.6339869281,3.5,Mexican,33.4800695,-111.9276922,1.0
4790,mMFW9cZU1gQYv1uWREzg_w,4.0,3.2826009922,3.5,Fast Food,33.3211875,-111.9795022,1.0
4791,WRzJ8GymVfBj9W6M8wpzAQ,2.5,3.1048459737,3.0,Chicken Wings,33.3797541,-111.6849993,1.0
4792,H74aYRotUzWjAm8CEExOrg,2.0,3.85423556347,4.0,Delis,33.3065952578,-111.889102158,1.0
4793,QZ0IytLrt6z5DCqiP_LJbA,4.0,2.90573152338,3.0,Tex-Mex,33.5318724,-112.263581,2.0
4794,fUSCkxWXvcOR3SIOZ-LfTg,4.0,3.71693633128,3.5,American,33.0683458,-112.0475185,2.0
4795,NXPuaH5R8rMfYqnnP5s1WA,3.0,3.95418432203,4.0,Fish & Chips,33.4108083,-112.0736201,1.0
4796,CAsvaIwg8_DiSApM4sAlUQ,3.0,3.2826009922,3.5,Fast Food,32.9500648,-112.7052474,1.0
4797,Zw5l7DIBS8STNg1GRAaK6Q,3.5,3.61826552747,3.5,Chinese,33.4354656,-112.0071714,1.0
4798,F-0jV-qVaj9jkGGRgA4Dmw,3.5,3.85423556347,4.0,Delis,33.6194863,-111.8983914,1.0
4799,3Aj7Lv5kKfFWVvfmtDbuhA,3.5,3.71693633128,3.5,American,33.5560021,-111.899047,2.0
4800,BWHWlMbbfW2uuuZpmkWItg,4.0,4.14091192032,4.0,Gluten-Free,33.5669571945,-111.925396842,2.0
4801,psm1tqE9dxRWWictMCnLuQ,3.5,3.6339869281,3.5,Mexican,33.3788467,-112.0111149,1.0
4802,t24hmANfQe2qgQ8oWXzOlg,4.5,3.57892219388,3.5,Sandwiches,33.2803221,-111.6855512,1.0
4803,jGyJnMnBN2KQ2Px8QcP-_A,4.0,4.05922551253,4.0,Peruvian,33.6369979604,-111.92232728,2.0
4804,AqdFUHo_is8NfBh_n7tlHg,2.5,3.57690228931,3.5,Burgers,33.2906404,-111.8399274,1.0
4805,1lS4-F785wYGn6u2dzUgow,3.5,3.8485013624,4.0,French,33.8284049,-111.928799,3.0
4806,o8Mh8Gqq_kY-gz5g5swoSw,3.0,3.57690228931,3.5,Burgers,33.6386891,-112.4046428,2.0
4807,j0pznV0Lf0grFBQq-tL_qw,2.5,3.68550936056,3.5,Asian Fusion,33.678615,-111.9746066,2.0
4808,hnY4h-5sKdaC-wZ2tGRQRA,3.0,3.57690228931,3.5,Burgers,33.579435,-112.151721,1.0
4809,tvl7g3vGfhg2LWPx6LtvBw,3.0,3.57690228931,3.5,Burgers,33.335625,-111.855949,1.0
4810,94uwF6nBkIW_j51T1uJRHw,3.0,3.9655426491,4.0,Cafes,33.7141114,-112.2737971,2.0
4811,jEWfxxA_kjeJE_Z_ku3zLA,3.0,3.71009169789,3.5,Japanese,33.4260009878,-111.939826012,2.0
4812,VbXy3tH5RAu7HjT7VeMMgA,4.5,3.90542280151,4.0,Thai,33.4951554,-112.0822129,2.0
4813,umdxfhSlk67yGEi8-S-bEg,3.5,3.71693633128,3.5,American,33.6765685033,-111.924676895,2.0
4814,X6PFtUdbCIOrr0r5suKlRg,3.5,3.61826552747,3.5,Chinese,33.395162,-111.97828,1.0
4815,KPUx1NfJTEjWuAVPCsjlYg,3.0,3.6339869281,3.5,Mexican,33.3206845627,-111.789500151,1.0
4816,PN3aQAH-RONnK-ahkNm0xg,3.0,3.71693633128,3.5,American,33.5230997097,-112.049281852,2.0
4817,Z2sNGAzrIO-87r71pgx9Qg,2.0,3.6339869281,3.5,Mexican,33.2801459,-111.7981256,1.0
4818,xvAU59jLR_OqPtZ4YgOewQ,3.5,3.57690228931,3.5,Burgers,33.5693006,-111.7094497,
4819,3Q04NTG4swql1_M-tWHk3A,3.0,3.57690228931,3.5,Burgers,33.7132739701,-112.141785622,1.0
4820,RiJ8Agrw__NG6flFL7BpbA,2.5,3.92929464199,4.0,Breakfast & Brunch,33.6400536994,-112.067994484,2.0
4821,t_0576Esa58pcLHCEpj31A,2.5,3.92929464199,4.0,Breakfast & Brunch,33.4491514,-112.0719344,2.0
4822,v1H45TVGiORapYHQyGdoFw,3.5,3.6339869281,3.5,Mexican,33.3058962,-111.8287303,1.0
4823,JNTpW2zBftGllVr7iieazQ,3.0,3.2826009922,3.5,Fast Food,33.3791179,-112.0653467,
4824,vB3vEjcw9dfHmgP8ac5ZMQ,2.5,3.2826009922,3.5,Fast Food,33.6545061,-112.0632721,1.0
4825,sZAzeccYUVPjlkrlMooV-g,4.0,3.96952380952,4.0,Filipino,33.479852,-111.994039,1.0
4826,PLUh7zB-tARsfN8hIidVmQ,2.5,3.62743413517,3.5,Cheesesteaks,33.4329265,-111.9055755,1.0
4827,9tefv6uPxoHhp_OlQQJVXA,2.5,3.61826552747,3.5,Chinese,33.4766277,-112.0128996,1.0
4828,cIk8OYlSsNE0w_elgUtqWw,3.0,3.57892219388,3.5,Sandwiches,33.4483771,-112.0740373,1.0
4829,hzHyNCc3WijMVOzPcCuRJg,4.0,3.82181004157,4.0,Italian,33.468577,-111.703265,2.0
4830,VImQLS1lPys8n-EqYVyhMQ,4.0,3.67025617774,3.5,Pizza,33.5266867,-112.1517001,1.0
4831,Fl9lKEaY10EnXxekPcHPPg,4.0,3.9655426491,4.0,Cafes,33.609428,-111.729264,1.0
4832,yGmdo1ENajB98iryHGoWFw,3.5,3.57690228931,3.5,Burgers,33.3935352,-111.9385327,1.0
4833,sGNzxsfHm1hflwa_tClhcw,3.5,3.82181004157,4.0,Italian,33.3644162,-111.7064715,2.0
4834,WzhHlaEyaHE4KIFfcqC_9g,3.0,3.6339869281,3.5,Mexican,33.4948208,-112.0163009,1.0
4835,DvPsl-CtYj3Q5GnOgClyew,2.5,3.67025617774,3.5,Pizza,33.6396856,-111.8915244,2.0
4836,I2YFaSM6axnY2Kb89n_S6g,3.0,3.2826009922,3.5,Fast Food,33.5090816,-112.1523747,2.0
4837,JcWk6o9gGXeNk6EamLoA6w,1.5,3.2826009922,3.5,Fast Food,33.68206,-112.2034,1.0
4838,v7OwbHgNgy_VQ9eP5FjvUA,4.5,3.71693633128,3.5,American,33.4915029708,-111.925627,2.0
