,business_id,categories,latitude,longitude,review_count,stars,state,integer_business_id
1669,CJjyZDvdB20MZXY6YgctAg,"[u'Bars', u'American (Traditional)', u'Gay Bars', u'Nightlife', u'Restaurants']",40.4563651,-79.9307593,55,3.5,PA,32919
1670,C1KYIuyfICK7M_HMFpJrXg,"[u'Bars', u'Nightlife']",40.4435542,-79.9966108,12,3.0,PA,32920
1671,AD0FE_5dM7pWy5YdbMZaGQ,"[u'Seafood', u'Steakhouses', u'Restaurants']",40.4540991,-79.9822572,115,4.0,PA,32925
1672,cUFRA0_kf9e4Imsq0IcibQ,"[u'Music Venues', u'Arts & Entertainment', u'Event Planning & Services', u'Venues & Event Spaces', u'Nightlife']",40.433155,-80.004535,10,3.0,PA,32930
1673,YYce9ncwXBgOjU6ItboZ1Q,"[u'Pizza', u'Salad', u'Restaurants']",40.4650793,-79.9425116,173,4.0,PA,32950
1674,UvkKPVKktEbkbVFcAmHhdQ,"[u'Fashion', u'Shopping', u'Beauty & Spas', u'Used, Vintage & Consignment', u'Hair Salons', u""Women's Clothing""]",40.4288591,-79.9882862,8,5.0,PA,32953
1675,MXlBxRhuQeZ2hkGTsdplOg,"[u'Delis', u'American (New)', u'Sandwiches', u'Restaurants']",40.4407677,-79.9578317,135,4.0,PA,33035
1676,HwLrja1WJ8zDJ0ogQZv_xg,"[u'Food', u'Vegetarian', u'Coffee & Tea', u'Vegan', u'Restaurants']",40.4535048,-80.0168923,6,5.0,PA,33151
1677,hrN2jHYG5BYRrLUkav1uRQ,"[u'Diners', u'Restaurants']",40.4286651,-79.9836233,33,4.0,PA,33155
1678,WX3qnzlSas7kYZ5-uI30Bw,"[u'Burgers', u'Bars', u'Restaurants', u'Sports Bars', u'Nightlife']",40.4435521,-80.0022028,24,3.5,PA,33156
1679,CZuTec4z5_WAFUwalQRhqA,"[u'Wine Bars', u'Bars', u'American (New)', u'Nightlife', u'Restaurants']",40.4552521,-79.9435851,144,4.0,PA,33232
1680,4AUejLFrzodl8AowhJ82rw,"[u'American (New)', u'Restaurants']",40.4568173,-80.0123602,7,4.5,PA,33238
1681,7eqqQAwMG3jbTxnR6fNk2Q,"[u'Veterinarians', u'Pets']",40.4578784,-79.9286127,26,4.0,PA,33258
1682,o7ZA6Oh_p1x7FZEE8vJIJw,"[u'Bars', u'Nightlife', u'Barbeque', u'Restaurants']",40.4245046,-79.9645648,43,4.0,PA,33314
1683,83qWae4b6toQpuCLnfSCTQ,"[u'Dive Bars', u'Bars', u'Nightlife']",40.4271724,-79.9874543,45,4.0,PA,33315
1684,oxmInXzRiwDVq21pnY8VnQ,"[u'Sandwiches', u'Restaurants']",40.4536277,-79.9470256,27,3.5,PA,33346
1685,qwTyzSqKySl5CmJLRtuJNw,"[u'Pet Groomers', u'Pet Services', u'Pets']",40.4321469,-79.8937905,4,3.0,PA,33364
1686,bpoUILucBUsbR3zWuWAM3g,"[u'Shopping', u'Home Decor', u'Home & Garden']",40.4576285,-79.9253002,4,4.0,PA,33366
1687,woG0Ylj5C2NW3MyeumkcWg,"[u'Chinese', u'Restaurants']",40.4225625,-79.9285951,43,3.0,PA,33388
1688,OpFSTvYREcZZ1ScB250Lbg,"[u'Burgers', u'Pizza', u'Salad', u'Restaurants']",40.454132,-79.95183,13,3.0,PA,33414
1689,lGJTErTf8Y72U4OLHhW65A,"[u'Food', u'Desserts', u'Ice Cream & Frozen Yogurt']",40.4290279,-79.9817237,169,4.0,PA,33432
1690,pQHk7IZs74fcvoby1VqIRA,"[u'Diners', u'Restaurants']",40.4505107,-79.9843677,29,3.0,PA,33460
1691,nAtg2nSPL_zC8_-6KZiaRg,"[u'Restaurants', u'Italian']",40.445052,-79.978494,3,2.0,PA,33477
1692,GpNA9M1Th6kOUuIO43KfJw,"[u""Women's Clothing"", u""Men's Clothing"", u'Fashion', u'Shopping']",40.4415049,-79.9972876,7,3.0,PA,34129
1693,A61mX9Ed_txnw-S9idIdZg,"[u'Pizza', u'Restaurants']",40.4595930198,-79.9255407974,127,3.5,PA,34316
1694,8YKtGi7e8H53P_XXRMc-Fg,"[u'Optometrists', u'Health & Medical']",40.4499132,-79.9512007,7,4.0,PA,34375
1695,evxyizwR-TdqeP-BQINlcA,"[u'American (Traditional)', u'Restaurants']",40.38267484,-80.0954851247,54,2.5,PA,34639
1696,5Zp_mmBitow3YByKKjC9yg,"[u'Breakfast & Brunch', u'Restaurants']",40.4947266,-79.9330019,52,4.0,PA,34700
1697,nx89PJYHZErMoZS7uxZrIQ,"[u'Chinese', u'Restaurants']",40.4341822,-79.9230114,5,3.0,PA,35120
1698,Zd4ahFQYdVAXh4d9HO_xVA,"[u'Mediterranean', u'Restaurants']",40.446098,-79.9922053,45,3.5,PA,35129
1699,2KiXw5gtGJfDK1jw9jJ5wA,"[u'Pubs', u'Bars', u'Nightlife']",40.4556166,-80.0132464,66,4.5,PA,35142
1700,tC04i64a3nKCcvrnDpbT3A,"[u'Delis', u'Restaurants']",40.4693357,-79.9612328,61,4.5,PA,35196
1701,phBJGfGCWv-xVe2sUdqn7w,"[u'Jazz & Blues', u'Arts & Entertainment', u'Nightlife']",40.4436406,-79.9963117,11,2.5,PA,35204
1702,wIsoQXDI4X6elYxTvkD_Rw,"[u'Food', u'Desserts', u'Coffee & Tea']",40.4259532,-79.9667075,178,4.5,PA,35224
1703,XtQgLRofbvrivJyinGZtkQ,"[u'Fast Food', u'Mexican', u'Restaurants']",40.4542333,-79.9474223,38,3.5,PA,35260
1704,wQ3klyJeDhIQUIZS2X5r7Q,"[u'Thai', u'Restaurants']",40.4521806,-80.0162337,300,4.0,PA,35299
1705,rB2e216-BskMVJ3mrnPvFg,"[u'Kitchen & Bath', u'Shopping', u'Appliances', u'Home & Garden']",40.4503311,-79.9855951,17,3.5,PA,35335
1706,DiHBDaU03zG3ImKp_XodyQ,"[u'Breakfast & Brunch', u'Diners', u'Restaurants']",40.3858963,-80.0435338,58,3.5,PA,35356
1707,scPUDxyhCuZ5KVcZp3n7hA,"[u'Barbeque', u'Restaurants']",40.4071242,-79.9164495,5,2.0,PA,35375
1708,buOw4-D2dVxOS_DOC4q8OQ,"[u'Steakhouses', u'Sushi Bars', u'Japanese', u'Restaurants']",40.4090643,-79.9157974,99,3.0,PA,35379
1709,AlvGCHZX0n5puR9eZSZ4lg,"[u'Burgers', u'American (Traditional)', u'Restaurants']",40.409918,-79.9167901,74,3.0,PA,35380
1710,7yCFfHHcs88ffYIa3NTumA,"[u'Food', u'Juice Bars & Smoothies']",40.4404156,-79.9962302,6,3.0,PA,35394
1711,ueibmhF9VBoJ6qtpls63BA,"[u'Museums', u'Arts & Entertainment']",40.4465796,-79.9921893,83,4.5,PA,35396
1712,2jeEgmAXqxuHXw0K0kpBWA,"[u'Breakfast & Brunch', u'Restaurants']",40.391166505,-80.0738196549,77,4.0,PA,35410
1713,nVyL22lcEZoUNoAMgfKOyQ,"[u'Cafes', u'Restaurants']",40.4519239,-79.9831656,71,4.5,PA,35421
1714,VeuEGNEyfgr54_8Zuzv5Qw,"[u'Steakhouses', u'Restaurants']",40.4381191,-80.0185368,27,2.0,PA,35463
1715,V1MrrhkHkKFQc2dhl8hi6w,"[u'Active Life', u'Parks']",40.4273815453,-79.9973344803,10,4.5,PA,35470
1716,pbR9xLtJib3yoSRRke4POw,"[u'Bakeries', u'Food']",40.4581984,-79.9110232,13,3.5,PA,35476
1717,58CWQ1FOtT1ClbREmUb-pg,"[u'Indian', u'Restaurants']",40.4366975,-79.9545605,6,4.0,PA,35485
1718,fEhf9HJhPi88x0Lm8Hl3eA,"[u'Local Services', u'Self Storage']",40.4475849,-79.895499,7,4.0,PA,35501
1719,glhO4eUY9BNZEl6uzDwt_g,"[u'Food', u'Coffee & Tea']",40.471828,-79.959863,10,4.0,PA,35511
1720,LMD-f6FMz8lF8QeSlie5kQ,"[u'Food', u'Polish', u'Specialty Food', u'Ethnic Food', u'Restaurants']",40.4523578,-79.9820206,117,4.5,PA,35530
1721,P9zs1E1Z4JqIR-zPmD1URw,"[u'Pubs', u'Bars', u'Nightlife', u'Dance Clubs']",40.4721464,-79.9595345,68,4.0,PA,35564
1722,vfUSLYwohcPEG98x_Z3qOQ,"[u'Food', u'Health Markets', u'Grocery', u'Specialty Food']",40.4535411,-79.9824409,21,3.5,PA,35618
1723,S8Yf_flWvsZ0nOm2ljupiA,"[u'Chinese', u'Restaurants']",40.405382,-79.9909347,4,3.5,PA,35644
1724,zWxk5ZFsiFFNc_62w38A1w,"[u'Breakfast & Brunch', u'Restaurants']",40.4604323,-79.9252567,15,3.5,PA,35650
1725,dWg_Wkun000du6jiI3TPUw,"[u'Food', u'Specialty Food']",40.4503831,-79.9853827,49,4.5,PA,35723
1726,XY3aIm-0PZMXXkVKECD7uw,"[u'Food', u'Seafood', u'Sushi Bars', u'Seafood Markets', u'Specialty Food', u'Restaurants']",40.4523172,-79.9818216,218,4.0,PA,35735
1727,kK_70-dfBqtaNoFeghuzRg,"[u'Restaurants', u'Italian']",40.4796743,-79.9552129,4,3.5,PA,35736
1728,JnJCxQOTj7D31ojWMWQhtw,"[u'Delis', u'Diners', u'Restaurants']",40.4217842,-79.9942689,5,4.0,PA,35745
1729,OUYgbJbnDALpaxWz3KLH6Q,"[u'Movers', u'Home Services']",40.4489711273,-79.9951375129,46,4.5,PA,35787
1730,3wvt02K8Q4tZx0OImekCTg,"[u'Modern European', u'Restaurants']",40.4405948,-79.9965989,53,3.5,PA,35817
1731,cHnGuTawWJJZ_2t1FM18Iw,"[u'Photographers', u'Session Photography', u'Event Planning & Services', u'Event Photography']",40.451588,-79.851649,4,5.0,PA,35834
1732,EpPfFCLETEnzAw324Y666A,"[u'Food', u'Specialty Food', u'Meat Shops']",40.4501099,-79.9849834,33,5.0,PA,35840
1733,oTbwQOZb_314iHm2Uh_f9g,"[u'Hotels & Travel', u'Bed & Breakfast', u'Event Planning & Services', u'Hotels']",40.4514759,-80.017955,37,4.5,PA,35848
1734,Pi195u1UJdTnNEsaR2Y7yA,"[u'American (New)', u'Restaurants']",40.3936983,-80.0467393,56,3.5,PA,35876
1735,mDOBApO3-M2024kWjhMNDg,"[u'Indian', u'Restaurants']",40.443358,-80.002168,49,3.5,PA,35885
1736,gigNV0IN6uy8DAsLFHurPQ,"[u'Greek', u'Restaurants']",40.432671,-79.923474,52,4.5,PA,35908
1737,Jo2Oodau9nuha0hLdc_zAA,"[u'Modern European', u'American (New)', u'Restaurants']",40.462513,-79.950005,118,4.0,PA,35935
1738,G7Ork6dlTZ6xcmPF3gxG4w,"[u'Food', u'Desserts', u'Coffee & Tea']",40.4646832,-79.9335041,82,4.5,PA,35975
1739,2UUkXa45Vgk_TfCP6kmfSw,"[u'Food', u'Beer, Wine & Spirits', u'American (New)', u'Restaurants']",40.4274008,-79.9690681,152,3.5,PA,35988
1740,kGhwcN6hgxeJEZtNrKJnpg,"[u'Bars', u'Pubs', u'Nightlife', u'American (New)', u'Chicken Wings', u'Restaurants']",40.432386,-80.015066,142,4.0,PA,36018
1741,3LKcR-g6Ok3i5EtR_GkJQg,"[u'Food', u'Juice Bars & Smoothies']",40.4378076,-79.9910732,4,4.0,PA,36028
1742,KdDHF8nFUVvR2pBN5ruGFg,"[u'American (New)', u'Restaurants']",40.4378076,-79.9910732,30,3.0,PA,36034
1743,kzYe-kI6mHvkYlBi-5Jigg,"[u'Soup', u'Sandwiches', u'Salad', u'Restaurants']",40.455893,-79.9373422,30,3.0,PA,36078
1744,0OXrM5rp0dT8DcxqQJMBXw,"[u'Bars', u'Nightlife']",40.4524945,-79.9815516,31,4.0,PA,36102
1745,BNvn_hpdKiNZ6ypBoLNRvg,"[u'Local Services', u'Printing Services', u'Screen Printing/T-Shirt Printing']",40.4409039,-79.9585541,8,5.0,PA,36106
1746,TFvwZutGJS3LfNA7NKbJKg,"[u'Dive Bars', u'Bars', u'Nightlife']",40.459341,-79.9451899,12,4.0,PA,36174
1747,xO6G96G_mjTO8lYcOCU5tA,"[u'Restaurants', u'Turkish']",40.4364494,-79.9544242,4,3.5,PA,36250
1748,QA5MXQyDraHs4K2CoWVcRQ,"[u'Sandwiches', u'Restaurants']",40.442413,-79.997313,7,3.5,PA,36296
1749,DMjGB9va_stopLPfUYJelA,"[u'Pubs', u'Bars', u'Nightlife', u'Irish', u'Restaurants']",40.4279062791,-79.9652548,83,3.0,PA,36300
1750,e-NeZXTnBDPlu2LfjXpv9w,"[u'Thrift Stores', u'Shopping']",40.47981,-79.956773,11,3.5,PA,36359
1751,M2TzzDd9nHEoXvOLA-BuyQ,"[u""Women's Clothing"", u'Used, Vintage & Consignment', u'Fashion', u'Shopping']",40.4381413,-79.920187,3,2.5,PA,36360
1752,xJSGq5odtXiHIcSrTRjxsQ,"[u'Adult Entertainment', u'Nightlife']",40.4587804,-79.9707046,11,2.5,PA,36387
1753,AvVMhXghvAE2_JGWXoC7IA,"[u'Food', u'Coffee & Tea', u'Juice Bars & Smoothies']",40.441373777,-79.9966460012,64,4.5,PA,36413
1754,OxRjcUVMvVHsMq_g3Z7ECQ,"[u'Health & Medical', u'Dentists', u'General Dentistry']",40.44289,-79.996284,20,5.0,PA,36419
1755,GnhBikki3eNPLa_B2gKVdg,"[u'Vegetarian', u'Sandwiches', u'Restaurants']",40.4388866336,-79.9478385831,30,3.5,PA,36435
1756,FFaj1zup_tz_XddqzMwJ1A,"[u'American (New)', u'Restaurants']",40.443036,-80.002605,6,2.5,PA,36481
1757,bulkC_6uGn5FM0vz3Kt0ZQ,"[u'Sushi Bars', u'Chinese', u'Restaurants']",40.4454519,-79.9485255,75,2.5,PA,36490
1758,VBKq2FdjY6Fx5w-o-5gEMA,"[u'Active Life', u'Parks']",40.4431448,-79.9535839,9,5.0,PA,36510
1759,5POx2mNWeTyQiTLgfzx_3A,"[u'Hair Salons', u'Beauty & Spas']",40.450487,-79.935366,15,4.5,PA,36514
1760,H-c8pdcsJJofXAeWxzk0Gw,"[u""Men's Clothing"", u'Fashion', u'Shopping', u'Shoe Stores']",40.428306,-79.9657002,6,3.5,PA,36516
1761,rR_szXNwNQB-MgEoTElb8Q,"[u'German', u'Pubs', u'Bars', u'Nightlife', u'Restaurants']",40.428768,-79.964499,463,4.0,PA,36517
1762,gK7JH1FrLr1lZWRVvY8MmA,"[u'American (Traditional)', u'Restaurants']",40.3992747,-80.044568,8,4.0,PA,36523
1763,b686MZPPrVhnwYhhPZQdJA,"[u'Active Life', u'Yoga', u'Fitness & Instruction']",40.4628581,-79.966474,76,4.0,PA,36539
1764,ncFpm5dUP8YpTTnMf5bs6A,"[u'Massage', u'Beauty & Spas']",40.3500889,-80.052418,3,4.5,PA,36557
1765,2ChkhRUwGbneeCzaWCaJxg,"[u'Greek', u'Restaurants']",40.4390325,-79.9994704,22,4.0,PA,36558
1766,tiXKCu-ar9NRgHEglDKAUw,"[u'Restaurants', u'Italian']",40.4052704,-80.0302382,3,5.0,PA,36559
1767,s2YrgQ6YhkYfJ_fDvaZjBg,"[u'Arts & Entertainment', u'Art Galleries', u'Shopping', u'Home Decor', u'Home & Garden']",40.4522932,-79.9825976,14,2.5,PA,36561
1768,pfc-leZQaVHeZO-Y63aYUw,"[u'Nutritionists', u'Chiropractors', u'Health & Medical', u'Trainers', u'Fitness & Instruction', u'Active Life']",40.4425873,-79.9952301,4,5.0,PA,36567
1769,RCo2xqW-7PU-gu4yaiSI3Q,"[u'Burgers', u'Restaurants']",40.4397825,-80.0004518,18,2.5,PA,36570
1770,53bxZN3hikoJZkd1EBdhrw,"[u'Food', u'Coffee & Tea']",40.4269077,-79.9664347,13,4.0,PA,36633
1771,TJWGch9lFlQ2gkKGgGGkEA,"[u'Delis', u'Restaurants']",40.4628414,-79.9552981,4,3.5,PA,36640
1772,Y5ZIx9cXxXxXfRxTBUOZ4A,"[u'Hair Salons', u'Beauty & Spas']",40.4159562,-79.9246764,11,3.0,PA,36651
1773,m6ur4KCud1YG9V_0dqGCZQ,"[u'American (Traditional)', u'Restaurants']",40.4293912,-79.9223017,9,2.5,PA,36652
1774,MY4yiFzldu8GpzwUAaF_EQ,"[u'Churches', u'Religious Organizations']",40.4523203,-79.9835671,3,4.5,PA,36656
1775,ox-WgJDBnm2TjcXd2XE2WQ,"[u'Food', u'Ice Cream & Frozen Yogurt']",40.4381352,-79.9222096,3,2.5,PA,36658
1776,buLhMj9rJXuPmdwnSTeRcA,"[u'Boat Charters', u'Event Planning & Services']",40.4345585462,-80.0064898517,3,5.0,PA,36681
1777,fQjNEXSyiVS892CAUmAtqA,"[u'Restaurants', u'Italian']",40.488538,-79.885471,32,2.5,PA,36693
1778,fI4vZhMLxuyoY6Q7BzVcLQ,"[u'Asian Fusion', u'Chinese', u'Restaurants']",40.4888872,-79.874634,70,3.5,PA,36709
1779,uJSS0Kq1qoiCTXQdxxztrQ,"[u'Pizza', u'Restaurants']",40.4288326,-79.982204,14,4.0,PA,36725
1780,oAfINl7rkfuZD163v3fIyQ,"[u'Active Life', u'Hiking']",40.4356381,-79.996328,7,4.0,PA,36726
1781,9hF1vOOkT-OMVhYwPCxtcw,"[u'Diners', u'Restaurants']",40.3651869,-79.9824371,21,4.0,PA,36730
1782,6BkbwY0j33py_XmzvmnfXw,"[u'Restaurants', u'Middle Eastern', u'Turkish']",40.4423622,-80.0002018,50,4.5,PA,36755
1783,FVGtiujFXixkw71HBbBB_A,"[u'Food', u'Beer, Wine & Spirits']",40.4361975,-79.9231265,5,2.5,PA,36762
1784,e6wtJ95VHGk5kQWtXholMw,"[u'Bakeries', u'Food']",40.4317647,-79.923344,30,3.5,PA,36769
1785,nDJEOWtULWInFrO7di-6mw,"[u'Hair Salons', u'Beauty & Spas']",40.4528453,-79.92905,3,4.5,PA,36797
1786,Mxb9V0M275IWpR3mZ5jV2w,"[u'Hair Salons', u'Beauty & Spas']",40.4381659,-79.9542422,24,4.0,PA,36824
1787,ZG9j84eJSGEWxdN2jGLDyQ,"[u'Food', u'Ice Cream & Frozen Yogurt']",40.4558296871,-79.9337768555,9,2.5,PA,36849
1788,EyCTFYEjN3hdKyGLWjm6HQ,"[u'Bars', u'Sports Bars', u'Nightlife']",40.4320947,-80.0027233,3,1.5,PA,36909
1789,uvdS1a6h0wS0R9gryFX4oQ,"[u'Bars', u'Restaurants', u'Nightlife', u'American (New)', u'Sports Bars', u'Sandwiches']",40.4285173,-79.9792869,112,3.5,PA,36946
1790,QZw_SOFyan2VC-9hVoNEiw,"[u'Local Services', u'Sporting Goods', u'Bikes', u'Shopping', u'Bike Repair/Maintenance']",40.4593131,-79.9261317,19,4.0,PA,36960
1791,PFJKMFteg0bdyLAkHx_b9g,"[u'Bars', u'Nightlife']",40.430334,-80.0075678,6,3.0,PA,36972
1792,-RV4TvjpDTZDH3k3FdBXcw,"[u'American (Traditional)', u'Steakhouses', u'Barbeque', u'Restaurants']",40.404148,-79.918819,51,3.5,PA,37001
1793,kqmOzL836sk2GK9eObwi4A,"[u'Dive Bars', u'Bars', u'Nightlife']",40.4579648,-79.9637577,14,4.0,PA,37025
1794,LZKmDQEs53mJeY_9hQPuUQ,"[u'American (New)', u'Southern', u'Restaurants']",40.4078114,-79.9095116,5,3.0,PA,37040
1795,_NfMlVsN-KY5TMJHHu2wwA,"[u'Dive Bars', u'Bars', u'Nightlife']",40.4261601,-79.9806299,8,3.5,PA,37046
1796,StOzZjyUVTeh9jpn0JSALw,"[u'Pizza', u'Restaurants']",40.4446869,-79.9485698,26,3.0,PA,37055
1797,-8Y3bN1YmWZa73FJSjumlg,"[u'Food', u'Soup', u'Coffee & Tea', u'Bagels', u'Restaurants']",40.496863,-80.058902,7,4.5,PA,37057
1798,HEZ8O_EvIBLHKgo93IkGTA,"[u'Pubs', u'Bars', u'American (Traditional)', u'Nightlife', u'Restaurants']",40.4293006,-79.9223497,3,2.5,PA,37094
1799,UawG_p7CC3p7HhE7pzNIyQ,"[u'Food', u'Ice Cream & Frozen Yogurt']",40.4409588,-79.9586082,7,2.5,PA,37145
1800,Lv01PSVexq5YKJwfgg-JGA,"[u'Food', u'Coffee & Tea']",40.4429489,-79.998918,48,3.5,PA,37158
1801,9bqGhpj6NYVrdojYUnHMgA,"[u'Food', u'Coffee & Tea']",40.4442087,-79.9946687,8,3.5,PA,37159
1802,pKwsonGrAZPR7xsB5XZjKA,[u'Food'],40.4334971,-79.9229728,5,3.0,PA,37201
1803,Ne_6Z7dJyw32OikvCabmBQ,"[u'Italian', u'Pizza', u'Sandwiches', u'Restaurants']",40.4116356,-79.9899556,6,3.0,PA,37204
1804,SxWpUJPBKpDwnt8DbVgVwQ,"[u'Italian', u'Pizza', u'Restaurants']",40.4508375,-79.9839077,92,3.5,PA,37205
1805,-HlgWSpkUtT6zyAQUPQwbw,"[u'Shopping', u'Screen Printing/T-Shirt Printing', u'Embroidery & Crochet', u'Local Services', u'Arts & Crafts', u'Printing Services']",40.4549824816,-79.9086531006,4,5.0,PA,37249
1806,U0Vz8LUs9cZXV9ZKo7Sbmg,"[u'Flowers & Gifts', u'Shopping', u'Florists']",40.4322742,-79.8934493,5,4.5,PA,37271
1807,DMCNGlV2VA6dkD6z22bohw,"[u'Food', u'Convenience Stores']",40.4425995,-80.0001807,3,2.0,PA,37280
1808,-xUkX5hO7MrMj9OwqMQ35A,"[u'Italian', u'Pizza', u'Restaurants']",40.4430956,-80.0026254,52,3.5,PA,37283
1809,FFX46wxMJBmlWdOxgLTdmg,"[u'Restaurants', u'Italian']",40.4428606,-80.0025287,22,3.5,PA,37284
1810,93r7y20-xLWIAqIIYMtlDg,"[u'Pizza', u'Restaurants']",40.442327,-80.002868,6,2.5,PA,37285
1811,P81VJGvr3WEsgQHY2z2CuA,"[u'Italian', u'Pizza', u'Restaurants']",40.3979659,-80.026,9,3.5,PA,37286
1812,OIPE8yU_DRt6ZN59CcMBFA,"[u'Barbeque', u'Restaurants']",40.370574,-79.982416,45,4.0,PA,37292
1813,EfmGcKIuG05OlY_mcANMRA,"[u'Food', u'Coffee & Tea']",40.4425364,-80.0023016,23,3.5,PA,37297
1814,H18C9tH4BPHkxan96bkMXQ,"[u'Sushi Bars', u'Buffets', u'Japanese', u'Restaurants']",40.4154710864,-79.924143279,157,3.5,PA,37325
1815,9J6eXxz_cdNRzA0CrkG1ug,"[u'Burgers', u'Restaurants']",40.4082518,-79.9186347,10,2.0,PA,37326
1816,wx1k6etLXOFkl5g-Z5ILJQ,"[u'Automotive', u'Gas & Service Stations']",40.419217,-79.9274499,3,1.5,PA,37332
1817,n8rQ_lKAaLR0NY7YOHVI1g,"[u'Dive Bars', u'Bars', u'Nightlife']",40.4647828,-79.9602771,14,3.5,PA,37347
1818,T_CUh42Rb1IIvTvIViDyLQ,"[u'Mexican', u'Tex-Mex', u'Restaurants']",40.4404334,-80.0020462,40,3.0,PA,37350
1819,0V7lC5Xr9dVFbjXpXFbeow,"[u'Brasseries', u'Gluten-Free', u'French', u'Restaurants']",40.459956,-79.92427,172,3.5,PA,37364
1820,2EEmhVhG5SCt8dEo5zf-Hg,"[u'Vietnamese', u'Restaurants']",40.4494621,-79.98692,118,3.5,PA,37420
1821,p1V2Jv5qdWVDVLpiQqGztQ,"[u'Hair Salons', u'Day Spas', u'Nail Salons', u'Beauty & Spas']",40.4040168,-79.918751,26,2.0,PA,37427
1822,hJW-E7HlfC453PxYu4U9xQ,[u'Food'],40.4441992,-79.9955369,6,3.5,PA,37447
1823,nag3Gn4b9R7a3dGsZn4OOA,"[u'Food', u'Arts & Entertainment', u'Wineries']",40.4513158,-79.9832025,3,3.5,PA,37459
1824,WjWW5PceAz7c49CYDOIPCg,"[u'Beauty & Spas', u'Nail Salons']",40.428527,-79.9770535,22,3.0,PA,37467
1825,K10SpnV1o3bJNGBOesHtXg,"[u'Chinese', u'Restaurants']",40.4341822,-79.9230114,4,1.5,PA,37472
1826,DZ11986Sfe4vMo9Y3fHZ3g,"[u'Dive Bars', u'Bars', u'Nightlife']",40.4520835,-79.9506065,7,3.0,PA,37488
1827,H75yc2Vp7d8wuAe339DpOA,"[u'Tapas Bars', u'Sushi Bars', u'Latin American', u'Restaurants']",40.4645309,-79.9660736,280,4.0,PA,37495
1828,_k2nOJvhfNKUFa2i-DnlQQ,"[u'Seafood', u'Steakhouses', u'American (Traditional)', u'Restaurants']",40.3502247038,-79.9411557,12,3.5,PA,37520
1829,9Kdb70PhV6O89cdfqYZJpQ,"[u'Pizza', u'Restaurants']",40.4220008,-79.9929095,12,4.0,PA,37557
1830,JObIv0n8MW2A84NE0__Syg,"[u'Food', u'Coffee & Tea']",40.4335226,-79.9232689,28,3.5,PA,37563
1831,p3IleNV_nLmMj-dbzdx9DQ,"[u'Chinese', u'Restaurants']",40.3850883,-79.9784211,5,5.0,PA,37578
1832,MgqTJidq8yYOVgWthXsQSA,"[u'Landmarks & Historical Buildings', u'Public Services & Government']",40.4462938789,-80.0337696075,5,5.0,PA,37590
1833,ionFxm0fkwX_J3I5By6Efg,"[u'Food', u'Convenience Stores']",40.428503,-79.970818,4,2.0,PA,37593
1834,w-RzHsvV05yT2K-JC8DJUA,"[u'Sandwiches', u'Restaurants']",40.4437729,-79.9957994,20,3.5,PA,37629
1835,UK51LgJRJ8_LUQQPZ5zfxw,"[u'American (New)', u'Mexican', u'Restaurants']",40.4285851,-79.9866264,128,3.5,PA,37632
1836,n3nOq4DudeEVhfaP5rdgDQ,"[u'Hot Dogs', u'Restaurants']",40.3955087,-80.0351502,40,4.5,PA,37646
1837,mDXOGmlJlUe-AY6TmInUDA,"[u'Pizza', u'Restaurants']",40.4289664,-79.9834837,18,3.5,PA,37660
1838,IKRYDrpDO2zufJFm9dmwVA,"[u'Eyelash Service', u'Makeup Artists', u'Beauty & Spas']",40.4304325,-79.9967832,3,5.0,PA,37669
1839,FjgB9_hdHjwSDbpgl2yaqQ,"[u'Pet Services', u'Dog Walkers', u'Pet Boarding/Pet Sitting', u'Pets']",40.4252446,-79.8754442,5,4.0,PA,37671
1840,ds1_epO_FF6Lf9R3mvuDDg,"[u'Food', u'Desserts', u'Bakeries']",40.442783,-79.9985953,7,3.5,PA,37683
1841,fGTrdnKyM_wdT6niaxzU3Q,"[u'Bars', u'American (New)', u'Restaurants', u'Sports Bars', u'Nightlife']",40.4262619019,-79.9403305054,144,4.0,PA,37690
1842,jplGMzlErHf985akNin92g,"[u'Restaurants', u'Italian']",40.3926337,-80.065436,33,3.5,PA,37692
1843,8FPhn34o7_hHXaXyU2JfeA,"[u'Beauty & Spas', u'Nail Salons']",40.422644,-79.9285753,44,4.0,PA,37694
1844,vcZWlI0eHiGwlUfP-5Ov8Q,"[u'Thai', u'Restaurants']",40.4758881,-79.9195636,347,4.0,PA,37695
1845,9r4gq8LVewal0uTnLiS1zQ,"[u'Mexican', u'Restaurants']",40.43978,-80.001441,22,3.0,PA,37725
1846,zUzEjxKEn8eNVksImZ2oGw,"[u'Bars', u'Mexican', u'Nightlife', u'Dance Clubs', u'Restaurants']",40.4666791,-79.9643786,268,3.5,PA,37744
1847,NJcLaATrb0Y6Cq3sDHhASw,"[u'Mexican', u'Restaurants']",40.368716,-80.034629,59,3.5,PA,37771
1848,kdwGeJlYwmqt9X49IG49mQ,"[u'Restaurants', u'Italian']",40.4274551,-79.9691231,39,4.0,PA,37787
1849,FZMQgCGGYDEXcQhZslAHxw,"[u'Arts & Entertainment', u'Casinos']",40.4471820836,-80.0211379383,161,3.0,PA,37812
1850,MeZFfo0MhmZdnK7tXI9oPg,"[u'Bars', u'Arts & Entertainment', u'Nightlife', u'Music Venues']",40.4490046,-79.9867139,49,3.0,PA,37831
1851,Lg-fb2Empb6QWVM870Sceg,"[u'Hotels & Travel', u'Car Rental']",40.4579188,-79.9343032,9,1.5,PA,37843
